"'488190':4 'accessori':17 'activ':7 'air':9 'aircraft':14 'aviat':2 'compon':15 'dc':28 'equip':13 'helicopt':18 'inc':3 'maint/repair/rebuild':11 'mainten':19 'park':25 'polic':26 'servic':20 'summit':1 'support':6,22 'transport':10 'u.s':24 'washington':27",'140d8019f0244':1,'aviat':2 'inc':3 'summit':1,106102856,2018-11-11,2018-11-11,2019,C,,73547810,contract,75448.85,75448.85,,,<1M,,,140D8019F0244,75448.85,0.00,0.00,"HELICOPTER MAINTENANCE SERVICES IN SUPPORT OF U.S PARK POLICE, WASHINGTON DC",0,USA,UNITED STATES,DE,003,NEW CASTLE,19709,00,USA,UNITED STATES,DE,003,NEW CASTLE,00,19709,488190,Other Support Activities for Air Transportation,J016,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,AWARD,J,,A,,,148494902,c65aefe1-f6dc-dba9-6689-ef7675601b91,SUMMIT AVIATION INC,004792719,828932710,"{corporate_entity_not_tax_exempt,category_business,special_designations,other_than_small_business,us_owned_business}",214,214,Department of the Interior,Department of the Interior,Departmental Offices,Departmental Offices,DOI,DOI,"",""
"'10.85':26 '1080.30':37 '3':17,30 '41.55':32 '561990':5 'add':16 'batavia':20 'biweek':21 'destruct':3,14 'dispos':25 'document':2,13 'inc':4 'increas':36 'paper':10 'per':27,33,38 'pick':22,34 'safeguard':1 'servic':9,12,15 'shred':11 'support':8 'toter':18,28 'x':29 'year':39",'36c24218p3489':1,'destruct':3 'document':2 'inc':4 'safeguard':1,106099073,2018-11-11,2018-11-11,2019,B,M,69580064,contract,1080.30,265083.70,,,<1M,,,36C24218P3489,1080.30,0.00,0.00,DOCUMENT DESTRUCTION SERVICES ADD 3 TOTERS AT BATAVIA. BIWEEKLY PICK UP AND DISPOSAL. $10.85 PER TOTER X 3 FOR $41.55 PER PICK UP. INCREASE $1080.30 PER YEAR,P00002,USA,UNITED STATES,NY,001,ALBANY,12208,20,USA,UNITED STATES,NJ,025,MONMOUTH,04,08535,561990,All Other Support Services,R614,PAPER SHREDDING SERVICES,AWARD,J,SBA,D,,,148491119,fb4dc008-1fba-df0d-a7b2-6e60d245746f,SAFEGUARD DOCUMENT DESTRUCTION INC.,784418936,784418936,"{small_business,special_designations,us_owned_business,corporate_entity_not_tax_exempt,category_business,subchapter_s_corporation}",561,561,Department of Veterans Affairs,Department of Veterans Affairs,Department of Veterans Affairs,Department of Veterans Affairs,VA,VA,VA,VA
"'488190':4 'accessori':17 'activ':7 'air':2,9 'aircraft':14,19 'compon':15 'equip':13 'fleet':18 'inc':3 'maint/repair/rebuild':11 'mainten':20 'repair':22 'support':6 'transport':10 'turbo':1",'140d8019f0247':1,'air':2 'inc':3 'turbo':1,106102859,2018-11-11,2018-11-11,2019,C,,73547813,contract,79500.00,79500.00,,,<1M,,,140D8019F0247,79500.00,0.00,0.00,FLEET AIRCRAFT MAINTENANCE AND REPAIRS,0,USA,UNITED STATES,ID,001,ADA,83705,01,USA,UNITED STATES,ID,001,ADA,01,83705,488190,Other Support Activities for Air Transportation,J016,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,AWARD,J,,D,,,148494905,0ccc0e7a-0357-1736-dc96-b87e81efa907,TURBO AIR INC,009671421,009671421,"{small_business,us_owned_business,veteran_owned_business,corporate_entity_not_tax_exempt,category_business,special_designations}",214,214,Department of the Interior,Department of the Interior,Departmental Offices,Departmental Offices,DOI,DOI,"",""
"'488190':4 'accessori':17 'activ':7 'air':9 'aircraft':14,19 'compon':15 'equip':13 'fleet':18 'inc':3 'maint/repair/rebuild':11 'mainten':20 'repair':22 'rotortech':1 'servic':2 'support':6 'transport':10",'140d8019f0242':1,'inc':3 'rotortech':1 'servic':2,106102854,2018-11-11,2018-11-11,2019,C,,73547808,contract,98460.74,98460.74,,,<1M,,,140D8019F0242,98460.74,0.00,0.00,FLEET AIRCRAFT MAINTENANCE AND REPAIRS,0,USA,UNITED STATES,FL,099,PALM BEACH,33406,20,USA,UNITED STATES,FL,099,PALM BEACH,20,33406,488190,Other Support Activities for Air Transportation,J016,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,AWARD,J,,D,,,148494900,d5b0fb00-fc67-40cf-e5b0-f54be9ce381e,"ROTORTECH SERVICES, INC.",185354805,185354805,"{corporate_entity_not_tax_exempt,small_business,category_business,special_designations,us_owned_business}",214,214,Department of the Interior,Department of the Interior,Departmental Offices,Departmental Offices,DOI,DOI,"",""
"'221112':5 'account':20 'electr':8,12,16 'energi':2 'fossil':6 'fuel':7 'generat':10 'igf':13,15 'llc':4 'market':3 'ot':14 'pennsylvania':22 'power':9 'suppli':17 'talen':1 'util':11 'various':19",'va24417f6111':1,'energi':2 'llc':4 'market':3 'talen':1,106116201,2018-11-11,2018-11-11,2019,C,C,36197479,contract,-4526.60,885473.40,,,<1M,,,VA24417F6111,-4526.60,0.00,0.00,"""IGF::OT::IGF""  ELECTRIC SUPPLY FOR VARIOUS ACCOUNTS IN PENNSYLVANIA",P00001,USA,UNITED STATES,VA,059,FAIRFAX,22033,10,USA,UNITED STATES,PA,077,LEHIGH,15,18101,221112,Fossil Fuel Electric Power Generation,S112,UTILITIES- ELECTRIC,AWARD,J,,A,,,148508247,0d55532e-a491-5e37-99a6-b8fea52c2204,"TALEN ENERGY MARKETING, LLC",047414524,079707054,"{us_owned_business,category_business,special_designations,other_than_small_business}",561,561,Department of Veterans Affairs,Department of Veterans Affairs,Department of Veterans Affairs,Department of Veterans Affairs,VA,VA,VA,VA
'532490':4 'autom':15 'commerci':6 'corpor':2 'equip':11 'industri':8 'inform':16 'leas':14 'limit':3 'machineri':9 'rental':12 'svcs':18 'system':17 'telecom':21 'telstra':1 'vvip':20 'whca':19 'whca67initial':22,'19as2019p0006':1,'corpor':2 'limit':3 'telstra':1,106099072,2018-11-11,2018-11-11,2019,B,D,70043033,contract,3012.76,46397.46,,,<1M,,,19AS2019P0006,3012.76,0.00,0.00,WHCA VVIP TELECOM WHCA67INITIAL,P00003,AUS,AUSTRALIA,,,,,,AUS,AUSTRALIA,,,,,,532490,Other Commercial and Industrial Machinery and Equipment Rental and Leasing,D307,AUTOMATED INFORMATION SYSTEM SVCS,AWARD,J,NONE,C,,,148491118,8bacc527-d42b-316f-d6ed-4d8181ef40fb,TELSTRA CORPORATION LIMITED,753805670,753805670,"{limited_liability_corporation,corporate_entity_not_tax_exempt,foreign_owned_and_located_business,category_business,special_designations,other_than_small_business}",315,315,Department of State,Department of State,Department of State,Department of State,DOS,DOS,DOS,DOS
"'488190':4 'accessori':17 'activ':7 'air':2,9 'aircraft':14,19 'compon':15 'equip':13 'fleet':18 'inc':3 'maint/repair/rebuild':11 'mainten':20 'repair':22 'support':6 'transport':10 'turbo':1",'140d8019f0248':1,'air':2 'inc':3 'turbo':1,106102860,2018-11-11,2018-11-11,2019,C,,73547814,contract,125576.18,125576.18,,,<1M,,,140D8019F0248,125576.18,0.00,0.00,FLEET AIRCRAFT MAINTENANCE AND REPAIRS,0,USA,UNITED STATES,ID,001,ADA,83705,01,USA,UNITED STATES,ID,001,ADA,01,83705,488190,Other Support Activities for Air Transportation,J016,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,AWARD,J,,D,,,148494906,0ccc0e7a-0357-1736-dc96-b87e81efa907,TURBO AIR INC,009671421,009671421,"{small_business,us_owned_business,veteran_owned_business,corporate_entity_not_tax_exempt,category_business,special_designations}",214,214,Department of the Interior,Department of the Interior,Departmental Offices,Departmental Offices,DOI,DOI,"",""
"'305.17':31 '541611':3 'administr':4,12 'amount':29 'condit':36 'consult':9 'de':23 'de-oblig':22 'endyna':1 'fund':26 'general':7 'inc':2 'manag':5,8 'modif':19 'oblig':24 'purpos':16 'remain':25,37 'servic':10 'support':13 'svcs':14 'term':34 'unchang':38",'0057':1,'endyna':1 'inc':2,106102786,2018-11-11,2018-11-11,2019,C,C,1947652,contract,-305.17,36434.35,,,<1M,,,0057,-305.17,0.00,0.00,THE PURPOSE OF THIS MODIFICATION IS TO DE-OBLIGATE REMAINING FUNDS IN THE AMOUNT OF $305.17. ALL OTHER TERMS AND CONDITIONS REMAIN UNCHANGED,P00002,USA,UNITED STATES,DC,001,DISTRICT OF COLUMBIA,20460,00,USA,UNITED STATES,VA,059,FAIRFAX,11,22102,541611,Administrative Management and General Management Consulting Services,R699,OTHER ADMINISTRATIVE SUPPORT SVCS,AWARD,J,,D,,,148494832,bbfa5c27-1b68-7f02-00ab-1f6c02a18ccd,"ENDYNA, INC.",032559382,032559382,"{small_business,minority_owned_business,us_owned_business,woman_owned_business,subcontinent_asian_indian_american_owned_business,small_disadvantaged_business,8a_program_participant,corporate_entity_not_tax_exempt,category_business,special_designations}",700,700,Environmental Protection Agency,Environmental Protection Agency,Environmental Protection Agency,Environmental Protection Agency,EPA,EPA,EPA,EPA
"'488190':5 'accessori':18 'activ':8 'air':10 'aircraft':15,22 'aviat':1 'compon':16 'doi/oas':23 'equip':14 'fleet':21 'inc':4 'maint/repair/rebuild':12 'mainten':19 'specialti':2 'support':7 'transport':11 'unlimit':3",'140d8019f0236':1,'aviat':1 'inc':4 'specialti':2 'unlimit':3,106102850,2018-11-11,2018-11-11,2019,C,,73547804,contract,110079.81,110079.81,,,<1M,,,140D8019F0236,110079.81,0.00,0.00,MAINTENANCE OF FLEET AIRCRAFT -DOI/OAS,0,USA,UNITED STATES,ID,001,ADA,83705,01,USA,UNITED STATES,ID,001,ADA,01,83705,488190,Other Support Activities for Air Transportation,J016,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,AWARD,J,,D,,,148494896,200fa949-234c-ebc3-3d19-a2b1d1a74542,"AVIATION SPECIALTIES UNLIMITED, INC",966434789,966434789,"{small_business,special_designations,women_owned_small_business,us_owned_business,woman_owned_business,corporate_entity_not_tax_exempt,category_business,subchapter_s_corporation}",214,214,Department of the Interior,Department of the Interior,Departmental Offices,Departmental Offices,DOI,DOI,"",""
'1002a':26 '483111':5 'build':15 'cape':17 'deep':6 'facil':16 'fee':21 'fix':20 'freight':8 'fy19':19 'inc':4 'key':24 'key-rac19-1002a':23 'keyston':1 'non':14 'non-build':13 'oper':10 'project':22 'rac19':25 'race':18 'sea':7 'servic':3 'ship':2 'transport':9,'6933a219f000001':1,'inc':4 'keyston':1 'servic':3 'ship':2,106102907,2018-11-11,2018-11-11,2019,C,C,69915617,contract,1804935.82,1969888.06,,,1M..25M,,,6933A219F000001,1804935.82,0.00,0.00,CAPE RACE FY19 FIXED FEES PROJECT KEY-RAC19-1002A,P00001,USA,UNITED STATES,VA,740,PORTSMOUTH CITY,23707,03,USA,UNITED STATES,PA,091,MONTGOMERY,02,19004,483111,Deep Sea Freight Transportation,M1PZ,OPERATION OF OTHER NON-BUILDING FACILITIES,AWARD,S,,A,,,148494953,da0733de-92a5-aff7-c330-0d2d59a10e76,"KEYSTONE SHIPPING SERVICES, INC.",008862315,002595296,"{corporate_entity_not_tax_exempt,category_business,special_designations,other_than_small_business,us_owned_business}",755,1174,Department of Transportation,Department of Defense,Maritime Administration,Department of the Navy,DOT,DOD,MARAD,USN
"'488190':4 'accessori':17 'activ':7 'air':9 'aircraft':14,19 'ccf':1 'compon':15 'equip':13 'fleet':18 'inc':3 'maint/repair/rebuild':11 'mainten':20 'repair':22 'support':6 'transport':10 'ventur':2",'140d8019f0241':1,'ccf':1 'inc':3 'ventur':2,106102853,2018-11-11,2018-11-11,2019,C,,73547807,contract,36784.68,36784.68,,,<1M,,,140D8019F0241,36784.68,0.00,0.00,FLEET AIRCRAFT MAINTENANCE AND REPAIRS,0,USA,UNITED STATES,ME,019,PENOBSCOT,04401,02,USA,UNITED STATES,ME,019,PENOBSCOT,02,04401,488190,Other Support Activities for Air Transportation,J016,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,AWARD,J,,D,,,148494899,4da6e89f-be29-4c7f-69b7-d6ac3609b8c0,"CCF VENTURES, INC.",962194499,962194499,"{corporate_entity_not_tax_exempt,small_business,category_business,special_designations,us_owned_business}",214,214,Department of the Interior,Department of the Interior,Departmental Offices,Departmental Offices,DOI,DOI,"",""
"'488190':4 'accessori':17 'activ':7 'aero':1 'air':9 'aircraft':14,19 'compon':15 'equip':13 'fleet':18 'inc':3 'maint/repair/rebuild':11 'mainten':20 'repair':22 'support':6 'transport':10 'twin':2",'140d8019f0239':1,'aero':1 'inc':3 'twin':2,106102851,2018-11-11,2018-11-11,2019,C,,73547805,contract,62096.29,62096.29,,,<1M,,,140D8019F0239,62096.29,0.00,0.00,FLEET AIRCRAFT MAINTENANCE AND REPAIRS,0,USA,UNITED STATES,AK,020,ANCHORAGE,99501,00,USA,UNITED STATES,AK,020,ANCHORAGE,00,99501,488190,Other Support Activities for Air Transportation,J016,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,AWARD,J,,D,,,148494897,2bd2f9ec-85b1-315d-24d1-e846794904fb,"AERO TWIN, INC",043254275,043254275,"{corporate_entity_not_tax_exempt,small_business,category_business,special_designations,us_owned_business}",214,214,Department of the Interior,Department of the Interior,Departmental Offices,Departmental Offices,DOI,DOI,"",""
'423420':8 'busi':2 'contract':21 'convers':17 'data':16 'equip':10 'fax':5 'feder':18 'inc':7 'merchant':11 'offic':9 'omni':1 'plus':6 'schedul':20 'suppli':19 'system':4 'systems-fax':3 'telecom':15 'wholesal':12,'gs25f0051s':1,'busi':2 'fax':5 'inc':7 'omni':1 'plus':6 'system':4 'systems-fax':3,106092120,2018-11-10,2018-11-10,2019,,M,68874099,,0.00,0.00,,,<1M,,,GS25F0051S,0.00,0.00,0.00,FEDERAL SUPPLY SCHEDULE CONTRACT,PMA665,,,,,,,,USA,UNITED STATES,VA,510,ALEXANDRIA (CITY),08,22314,423420,Office Equipment Merchant Wholesalers,D311,IT AND TELECOM- DATA CONVERSION,IDV,J,NONE,A,,,148484722,8d1f4390-4b0e-e95f-080b-5522cc4f3b80,"OMNI BUSINESS SYSTEMS-FAX PLUS, INC.",193803103,193803103,"{small_business,category_business}",634,634,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS
"'511210':4 'auto':7 'carahsoft':1 'classif':15 'corp':3 'data':9 'fda':21 'human':24 'igf':12,14 'news':8 'offic':22 'ohr':26 'ot':13 'publish':6 'resourc':25 'servic':16 'softwar':5 'support':19 'svcs':11 'system':17 'technolog':2",'hhsf223201510638g':1,'carahsoft':1 'corp':3 'technolog':2,106092322,2018-11-10,2018-11-10,2019,C,M,23148139,contract,0.00,2616387.00,,,1M..25M,,,HHSF223201510638G,0.00,0.00,0.00,IGF::OT::IGF - CLASSIFICATION SERVICE SYSTEM TO SUPPORT THE FDA OFFICE OF HUMAN RESOURCES (OHR),1,USA,UNITED STATES,MD,031,MONTGOMERY,20903,08,USA,UNITED STATES,VA,059,FAIRFAX,11,20190,511210,Software Publishers,D317,"AUTO NEWS, DATA & OTHER SVCS",AWARD,J,,A,,,148484924,4ea6550b-3fc6-2d38-e5a1-0378bc4b40bf,CARAHSOFT TECHNOLOGY CORP.,088365767,088365767,"{corporate_entity_not_tax_exempt,category_business,special_designations,other_than_small_business,us_owned_business}",825,825,Department of Health and Human Services,Department of Health and Human Services,Food and Drug Administration,Food and Drug Administration,HHS,HHS,FDA,FDA
"'-4399':40 '5':32 '517312':5 'activ':28 'card':34 'carrier':8 'deliveri':23 'dr':39 'except':9 'five':31 'fl':41 'hardware/software/services':15 'integr':14 'llc':4 'mer':36 'mobil':3 'order':25 'predomin':17 'purpos':20 'satellit':10 'servic':18,29 'sim':33 'solut':16 'support':38 'task':24 'telecom':13 'telecommun':7 'wireless':6",'70fbr419f00000066':1,'llc':4 'mobil':3,106092294,2018-11-10,2018-11-10,2019,C,,73538977,contract,578.01,578.01,,,<1M,,,70FBR419F00000066,578.01,0.00,0.00,THE PURPOSE OF THE DELIVERY TASK ORDER IS TO ACTIVATE SERVICE FOR FIVE(5)SIMS CARDS FOR MERS IN SUPPORT DR-4399 FL.,0,USA,UNITED STATES,GA,275,THOMAS,31792,08,USA,UNITED STATES,GA,089,DEKALB,06,30319,517312,Wireless Telecommunications Carriers (except Satellite),D318,"IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS, PREDOMINANTLY SERVICES",AWARD,J,,A,,,148484896,a1039715-8812-4d19-bff5-b06bb4f47e84,AT&T MOBILITY LLC,003548489,108024050,"{limited_liability_corporation,us_owned_business,corporate_entity_not_tax_exempt,category_business,special_designations,other_than_small_business}",782,782,Department of Homeland Security,Department of Homeland Security,Federal Emergency Management Agency,Federal Emergency Management Agency,DHS,DHS,FEMA,FEMA
'541511':3 'adp':9 'comput':5 'contract':15 'corpor':2 'custom':4 'dcs':1 'feder':12 'program':6 'schedul':14 'servic':7 'suppli':13 'svcs':11 'telecommun':10,'gs35f057ga':1,'corpor':2 'dcs':1,106092132,2018-11-10,2018-11-10,2019,,M,69020038,,0.00,0.00,,,<1M,,,GS35F057GA,0.00,0.00,0.00,FEDERAL SUPPLY SCHEDULE CONTRACT,PM0009,,,,,,,,USA,UNITED STATES,VA,059,FAIRFAX,08,22310,541511,Custom Computer Programming Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,148484734,a5fe3712-07e2-d929-6178-1706db936889,DCS CORPORATION,083662916,083662916,"{corporate_entity_not_tax_exempt,category_business,special_designations,other_than_small_business,us_owned_business}",634,634,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS
'541990':5 'build':18 'disast':29 'facil':19 'florenc':39 'hurrican':38 'inc':4 'lease/rental':13 'nc':33 'non':17 'non-build':16 'order':22 'profession':8 'provid':25 'purchas':21 'recoveri':30 'result':36 'rex':1 'rvs':3 'scientif':9 'servic':12 'son':2 'support':31 'technic':11 'trailer':27 'travel':26,'70fbr419p00000061':1,'inc':4 'rex':1 'rvs':3 'son':2,106092184,2018-11-10,2018-11-10,2019,B,,73538913,contract,190548.00,190548.00,,,<1M,,,70FBR419P00000061,190548.00,0.00,0.00,THIS PURCHASE ORDER IS TO PROVIDE TRAVEL TRAILERS FOR DISASTER RECOVERY SUPPORT IN NC AS A RESULT OF HURRICANE FLORENCE.,0,USA,UNITED STATES,NC,107,LENOIR,28504,03,USA,UNITED STATES,NC,129,NEW HANOVER,07,28403,541990,"All Other Professional, Scientific, and Technical Services",X1PZ,LEASE/RENTAL OF OTHER NON-BUILDING FACILITIES,AWARD,J,NONE,F,,,148484786,89fb8ca7-f2a3-24bf-38ea-adbcc9305a7a,REX & SONS RVS INC,028204902,028204902,"{us_owned_business,category_business,subchapter_s_corporation,other_than_small_business,special_designations}",782,782,Department of Homeland Security,Department of Homeland Security,Federal Emergency Management Agency,Federal Emergency Management Agency,DHS,DHS,FEMA,FEMA
"'321991':5 'florenc':30 'florida':24 'home':7,9 'hurrican':29 'inc':4 'manufactur':6,10 'misc':11 'mobil':8 'prefabr':12 'procur':14 'result':27 'rex':1 'rvs':3 'son':2 'state':22 'structur':13 'survivor':19 'trailer':17 'travel':16",'70fbr419f00000067':1,'inc':4 'rex':1 'rvs':3 'son':2,106092150,2018-11-10,2018-11-10,2019,A,,73538899,contract,957063.00,957063.00,,,<1M,,,70FBR419F00000067,957063.00,0.00,0.00,PROCUREMENT OF TRAVEL TRAILERS FOR SURVIVORS IN THE STATE OF FLORIDA AS A RESULT OF HURRICANE FLORENCE.,0,USA,UNITED STATES,NC,107,LENOIR,28504,03,USA,UNITED STATES,NC,129,NEW HANOVER,07,28403,321991,Manufactured Home (Mobile Home) Manufacturing,5450,MISC PREFABRICATED STRUCTURES,AWARD,J,NONE,F,,,148484752,89fb8ca7-f2a3-24bf-38ea-adbcc9305a7a,REX & SONS RVS INC,028204902,028204902,"{us_owned_business,category_business,subchapter_s_corporation,other_than_small_business,special_designations}",782,782,Department of Homeland Security,Department of Homeland Security,Federal Emergency Management Agency,Federal Emergency Management Agency,DHS,DHS,FEMA,FEMA
'541511':4 'adp':10 'comput':6 'contract':16 'custom':5 'feder':13 'llc':3 'program':7 'schedul':15 'servic':8 'suppli':14 'support':2 'svcs':12 'telecommun':11,'gs35f046ga':1,'llc':3 'support':2,106092130,2018-11-10,2018-11-10,2019,,M,68956616,,0.00,0.00,,,<1M,,,GS35F046GA,0.00,0.00,0.00,FEDERAL SUPPLY SCHEDULE CONTRACT,PM0008,,,,,,,,USA,UNITED STATES,VA,153,PRINCE WILLIAM,01,22192,541511,Custom Computer Programming Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,148484732,74423887-2c16-c743-57c5-d32bb6ec1548,IT SUPPORT LLC,837174247,837174247,"{small_business,limited_liability_corporation,us_owned_business,veteran_owned_business,service_disabled_veteran_owned_business,sole_proprietorship,self_certified_small_disadvanted_business,category_business,special_designations}",634,634,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS
"'-15':21 '-30002':23 '3':26 '3077':36 '333618':4 '70z08519f30203b00':15 'clin':35 'compon':12 'contract':19 'd':22 'deliveri':13,33 'engin':6,10 'equip':7 'hscg40':20 'idiq':18 'incred':1 'issu':16 'llc':3 'manufactur':8 'miscellan':9 'option':24 'order':14,34,41 'place':38 'price':27 'suppli':2 'util':30 'year':25",'70z08519f30203b00':1,'incred':1 'llc':3 'suppli':2,106102918,2018-11-10,2018-11-11,2019,C,,73547833,contract,572.00,572.00,,,<1M,,,70Z08519F30203B00,572.00,0.00,0.00,DELIVERY ORDER 70Z08519F30203B00 ISSUED AGAINST IDIQ CONTRACT HSCG40-15-D-30002. OPTION YEAR 3 PRICING WILL BE UTILIZED FOR THIS DELIVERY ORDER. CLIN 3077 IS PLACED ON THIS ORDER.,0,USA,UNITED STATES,WI,105,ROCK,53511,01,USA,UNITED STATES,VA,810,VIRGINIA BEACH (CITY),02,23454,333618,Other Engine Equipment Manufacturing,2895,MISCELLANEOUS ENGINES AND COMPONENTS,AWARD,J,,A,,,148494964,8bf20df2-644a-30d9-6284-1211d8d5f787,"INCREDIBLE SUPPLY, LLC",829386072,829386072,"{small_business,limited_liability_corporation,us_owned_business,corporate_entity_not_tax_exempt,category_business,special_designations}",772,772,Department of Homeland Security,Department of Homeland Security,U.S. Coast Guard,U.S. Coast Guard,DHS,DHS,USCG,USCG
"'561210':5 'build':1 'contract':19 'eq':15 'facil':6 'feder':16 'llc':3 'maint':10 'maint-rep':9 'peopl':2 'rep':11 'schedul':18 'servic':8,13 'suppli':17 'support':7 'trade':14",'gs21f056ca':1,'build':1 'llc':3 'peopl':2,106092118,2018-11-10,2018-11-10,2019,,M,68956842,,0.00,0.00,,,<1M,,,GS21F056CA,0.00,0.00,0.00,FEDERAL SUPPLY SCHEDULE CONTRACT,PMA580,,,,,,,,USA,UNITED STATES,VA,107,LOUDOUN,10,20176,561210,Facilities Support Services,J035,MAINT-REP OF SERVICE & TRADE EQ,IDV,K,NONE,A,,,148484720,25de5dbf-1e81-0a68-0009-b0ba9fdfe324,"BUILDING PEOPLE, LLC, THE",078428718,078428718,"{small_business,limited_liability_corporation,minority_owned_business,historically_underutilized_business_firm,us_owned_business,dot_certified_disadvantaged_business_enterprise,self_certified_small_disadvanted_business,hispanic_american_owned_business,corporate_entity_not_tax_exempt,category_business,special_designations}",634,634,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS
'541519':7 'adp':13 'america':5 'cbdi':3 'comput':9 'contract':19 'everwar':2 'everware-cbdi':1 'feder':16 'inc':6 'north':4 'relat':10 'schedul':18 'servic':11 'suppli':17 'svcs':15 'telecommun':14,'gs35f016da':1,'america':5 'cbdi':3 'everwar':2 'everware-cbdi':1 'inc':6 'north':4,106092123,2018-11-10,2018-11-10,2019,,M,68956960,,0.00,0.00,,,<1M,,,GS35F016DA,0.00,0.00,0.00,FEDERAL SUPPLY SCHEDULE CONTRACT,PM0011,,,,,,,,USA,UNITED STATES,VA,059,FAIRFAX,11,22031,541519,Other Computer Related Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,148484725,94463264-e050-5754-c45a-370008c8f02e,"EVERWARE-CBDI NORTH AMERICA, INC.",179257092,179257092,"{corporate_entity_not_tax_exempt,small_business,category_business,special_designations,us_owned_business}",634,634,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS
"'541519':5 'adp':11 'boston':1 'comput':7 'contract':17 'feder':14 'govern':2 'llc':4 'relat':8 'schedul':16 'servic':3,9 'suppli':15 'svcs':13 'telecommun':12",'gs35f031ga':1,'boston':1 'govern':2 'llc':4 'servic':3,106092126,2018-11-10,2018-11-10,2019,,M,69031142,,0.00,0.00,,,<1M,,,GS35F031GA,0.00,0.00,0.00,FEDERAL SUPPLY SCHEDULE CONTRACT,PMA595,,,,,,,,USA,UNITED STATES,TN,145,ROANE,03,37771,541519,Other Computer Related Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,148484728,b81f5141-0586-0635-e161-16f0d4d2ecbf,"BOSTON GOVERNMENT SERVICES, LLC",802853544,802853544,"{small_business,limited_liability_corporation,minority_owned_business,us_owned_business,sole_proprietorship,black_american_owned_business,8a_program_participant,self_certified_small_disadvanted_business,category_business,special_designations}",634,634,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS
'541512':4 'adp':10 'comput':5 'contract':16 'cwr':1 'design':7 'feder':13 'l.l.c':3 'schedul':15 'servic':8 'suppli':14 'svcs':12 'system':6 'technolog':2 'telecommun':11,'gs35f018ga':1,'cwr':1 'l.l.c':3 'technolog':2,106092124,2018-11-10,2018-11-10,2019,,M,68983022,,0.00,0.00,,,<1M,,,GS35F018GA,0.00,0.00,0.00,FEDERAL SUPPLY SCHEDULE CONTRACT,PM0008,,,,,,,,USA,UNITED STATES,MD,005,BALTIMORE,07,21244,541512,Computer Systems Design Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,148484726,eec00e7b-607a-0017-7fc9-8f366a91a424,CWR TECHNOLOGIES L.L.C.,151126211,151126211,"{small_business,limited_liability_corporation,minority_owned_business,partnership_or_limited_liability_partnership,us_owned_business,black_american_owned_business,self_certified_small_disadvanted_business,category_business,special_designations}",634,634,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS
