recipient_unique_id,transaction_id,action_date,last_modified_date,fiscal_year,award_id,generated_pragmatic_obligation,total_obligation,total_subsidy_cost,total_loan_value,total_obl_bin,federal_action_obligation,original_loan_subsidy_cost,face_value_loan_guarantee,recipient_id,recipient_hash,awarding_agency_id,funding_agency_id,type,action_type,award_category,fain,uri,piid,transaction_description,modification_number,pop_country_code,pop_country_name,pop_state_code,pop_county_code,pop_county_name,pop_zip5,pop_congressional_code,recipient_location_country_code,recipient_location_country_name,recipient_location_state_code,recipient_location_county_code,recipient_location_county_name,recipient_location_congressional_code,recipient_location_zip5,naics_code,naics_description,product_or_service_code,product_or_service_description,pulled_from,type_of_contract_pricing,type_set_aside,extent_competed,cfda_number,cfda_title,recipient_name,parent_recipient_unique_id,awarding_toptier_agency_name,funding_toptier_agency_name,awarding_subtier_agency_name,funding_subtier_agency_name,awarding_toptier_agency_abbreviation,funding_toptier_agency_abbreviation,awarding_subtier_agency_abbreviation,funding_subtier_agency_abbreviation,business_categories
966434789,106102850,2018-11-11,2018-11-11,2019,73547804,110079.81,110079.81,,,<1M,110079.81,0.00,0.00,148494896,200fa949-234c-ebc3-3d19-a2b1d1a74542,214,214,C,,contract,,,140D8019F0236,MAINTENANCE OF FLEET AIRCRAFT -DOI/OAS,0,USA,UNITED STATES,ID,001,ADA,83705,01,USA,UNITED STATES,ID,001,ADA,01,83705,488190,Other Support Activities for Air Transportation,J016,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,AWARD,J,,D,,,AVIATION SPECIALTIES UNLIMITED  INC,966434789,Department of the Interior,Department of the Interior,Departmental Offices,Departmental Offices,DOI,DOI,"","",small_business special_designations women_owned_small_business us_owned_business woman_owned_business corporate_entity_not_tax_exempt category_business subchapter_s_corporation
008862315,106102907,2018-11-11,2018-11-11,2019,69915617,1804935.82,1969888.06,,,1M..25M,1804935.82,0.00,0.00,148494953,da0733de-92a5-aff7-c330-0d2d59a10e76,755,1174,C,C,contract,,,6933A219F000001,CAPE RACE FY19 FIXED FEES PROJECT KEY-RAC19-1002A,P00001,USA,UNITED STATES,VA,740,PORTSMOUTH CITY,23707,03,USA,UNITED STATES,PA,091,MONTGOMERY,02,19004,483111,Deep Sea Freight Transportation,M1PZ,OPERATION OF OTHER NON-BUILDING FACILITIES,AWARD,S,,A,,,KEYSTONE SHIPPING SERVICES  INC.,002595296,Department of Transportation,Department of Defense,Maritime Administration,Department of the Navy,DOT,DOD,MARAD,USN,corporate_entity_not_tax_exempt category_business special_designations other_than_small_business us_owned_business
962194499,106102853,2018-11-11,2018-11-11,2019,73547807,36784.68,36784.68,,,<1M,36784.68,0.00,0.00,148494899,4da6e89f-be29-4c7f-69b7-d6ac3609b8c0,214,214,C,,contract,,,140D8019F0241,FLEET AIRCRAFT MAINTENANCE AND REPAIRS,0,USA,UNITED STATES,ME,019,PENOBSCOT,04401,02,USA,UNITED STATES,ME,019,PENOBSCOT,02,04401,488190,Other Support Activities for Air Transportation,J016,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,AWARD,J,,D,,,CCF VENTURES  INC.,962194499,Department of the Interior,Department of the Interior,Departmental Offices,Departmental Offices,DOI,DOI,"","",corporate_entity_not_tax_exempt small_business category_business special_designations us_owned_business
043254275,106102851,2018-11-11,2018-11-11,2019,73547805,62096.29,62096.29,,,<1M,62096.29,0.00,0.00,148494897,2bd2f9ec-85b1-315d-24d1-e846794904fb,214,214,C,,contract,,,140D8019F0239,FLEET AIRCRAFT MAINTENANCE AND REPAIRS,0,USA,UNITED STATES,AK,020,ANCHORAGE,99501,00,USA,UNITED STATES,AK,020,ANCHORAGE,00,99501,488190,Other Support Activities for Air Transportation,J016,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES,AWARD,J,,D,,,AERO TWIN  INC,043254275,Department of the Interior,Department of the Interior,Departmental Offices,Departmental Offices,DOI,DOI,"","",corporate_entity_not_tax_exempt small_business category_business special_designations us_owned_business
193803103,106092120,2018-11-10,2018-11-10,2019,68874099,0.00,0.00,,,<1M,0.00,0.00,0.00,148484722,8d1f4390-4b0e-e95f-080b-5522cc4f3b80,634,634,,M,,,,GS25F0051S,FEDERAL SUPPLY SCHEDULE CONTRACT,PMA665,,,,,,,,USA,UNITED STATES,VA,510,ALEXANDRIA (CITY),08,22314,423420,Office Equipment Merchant Wholesalers,D311,IT AND TELECOM- DATA CONVERSION,IDV,J,NONE,A,,,OMNI BUSINESS SYSTEMS-FAX PLUS  INC.,193803103,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,small_business category_business
088365767,106092322,2018-11-10,2018-11-10,2019,23148139,0.00,2616387.00,,,1M..25M,0.00,0.00,0.00,148484924,4ea6550b-3fc6-2d38-e5a1-0378bc4b40bf,825,825,C,M,contract,,,HHSF223201510638G,IGF::OT::IGF - CLASSIFICATION SERVICE SYSTEM TO SUPPORT THE FDA OFFICE OF HUMAN RESOURCES (OHR),1,USA,UNITED STATES,MD,031,MONTGOMERY,20903,08,USA,UNITED STATES,VA,059,FAIRFAX,11,20190,511210,Software Publishers,D317,AUTO NEWS  DATA & OTHER SVCS,AWARD,J,,A,,,CARAHSOFT TECHNOLOGY CORP.,088365767,Department of Health and Human Services,Department of Health and Human Services,Food and Drug Administration,Food and Drug Administration,HHS,HHS,FDA,FDA,corporate_entity_not_tax_exempt category_business special_designations other_than_small_business us_owned_business
003548489,106092294,2018-11-10,2018-11-10,2019,73538977,578.01,578.01,,,<1M,578.01,0.00,0.00,148484896,a1039715-8812-4d19-bff5-b06bb4f47e84,782,782,C,,contract,,,70FBR419F00000066,THE PURPOSE OF THE DELIVERY TASK ORDER IS TO ACTIVATE SERVICE FOR FIVE(5)SIMS CARDS FOR MERS IN SUPPORT DR-4399 FL.,0,USA,UNITED STATES,GA,275,THOMAS,31792,08,USA,UNITED STATES,GA,089,DEKALB,06,30319,517312,Wireless Telecommunications Carriers (except Satellite),D318,IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS  PREDOMINANTLY SERVICES,AWARD,J,,A,,,AT&T MOBILITY LLC,108024050,Department of Homeland Security,Department of Homeland Security,Federal Emergency Management Agency,Federal Emergency Management Agency,DHS,DHS,FEMA,FEMA,limited_liability_corporation us_owned_business corporate_entity_not_tax_exempt category_business special_designations other_than_small_business
083662916,106092132,2018-11-10,2018-11-10,2019,69020038,0.00,0.00,,,<1M,0.00,0.00,0.00,148484734,a5fe3712-07e2-d929-6178-1706db936889,634,634,,M,,,,GS35F057GA,FEDERAL SUPPLY SCHEDULE CONTRACT,PM0009,,,,,,,,USA,UNITED STATES,VA,059,FAIRFAX,08,22310,541511,Custom Computer Programming Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,DCS CORPORATION,083662916,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,corporate_entity_not_tax_exempt category_business special_designations other_than_small_business us_owned_business
028204902,106092184,2018-11-10,2018-11-10,2019,73538913,190548.00,190548.00,,,<1M,190548.00,0.00,0.00,148484786,89fb8ca7-f2a3-24bf-38ea-adbcc9305a7a,782,782,B,,contract,,,70FBR419P00000061,THIS PURCHASE ORDER IS TO PROVIDE TRAVEL TRAILERS FOR DISASTER RECOVERY SUPPORT IN NC AS A RESULT OF HURRICANE FLORENCE.,0,USA,UNITED STATES,NC,107,LENOIR,28504,03,USA,UNITED STATES,NC,129,NEW HANOVER,07,28403,541990,All Other Professional  Scientific  and Technical Services,X1PZ,LEASE/RENTAL OF OTHER NON-BUILDING FACILITIES,AWARD,J,NONE,F,,,REX & SONS RVS INC,028204902,Department of Homeland Security,Department of Homeland Security,Federal Emergency Management Agency,Federal Emergency Management Agency,DHS,DHS,FEMA,FEMA,us_owned_business category_business subchapter_s_corporation other_than_small_business special_designations
028204902,106092150,2018-11-10,2018-11-10,2019,73538899,957063.00,957063.00,,,<1M,957063.00,0.00,0.00,148484752,89fb8ca7-f2a3-24bf-38ea-adbcc9305a7a,782,782,A,,contract,,,70FBR419F00000067,PROCUREMENT OF TRAVEL TRAILERS FOR SURVIVORS IN THE STATE OF FLORIDA AS A RESULT OF HURRICANE FLORENCE.,0,USA,UNITED STATES,NC,107,LENOIR,28504,03,USA,UNITED STATES,NC,129,NEW HANOVER,07,28403,321991,Manufactured Home (Mobile Home) Manufacturing,5450,MISC PREFABRICATED STRUCTURES,AWARD,J,NONE,F,,,REX & SONS RVS INC,028204902,Department of Homeland Security,Department of Homeland Security,Federal Emergency Management Agency,Federal Emergency Management Agency,DHS,DHS,FEMA,FEMA,us_owned_business category_business subchapter_s_corporation other_than_small_business special_designations
837174247,106092130,2018-11-10,2018-11-10,2019,68956616,0.00,0.00,,,<1M,0.00,0.00,0.00,148484732,74423887-2c16-c743-57c5-d32bb6ec1548,634,634,,M,,,,GS35F046GA,FEDERAL SUPPLY SCHEDULE CONTRACT,PM0008,,,,,,,,USA,UNITED STATES,VA,153,PRINCE WILLIAM,01,22192,541511,Custom Computer Programming Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,IT SUPPORT LLC,837174247,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,small_business limited_liability_corporation us_owned_business veteran_owned_business service_disabled_veteran_owned_business sole_proprietorship self_certified_small_disadvanted_business category_business special_designations
829386072,106102918,2018-11-10,2018-11-11,2019,73547833,572.00,572.00,,,<1M,572.00,0.00,0.00,148494964,8bf20df2-644a-30d9-6284-1211d8d5f787,772,772,C,,contract,,,70Z08519F30203B00,DELIVERY ORDER 70Z08519F30203B00 ISSUED AGAINST IDIQ CONTRACT HSCG40-15-D-30002. OPTION YEAR 3 PRICING WILL BE UTILIZED FOR THIS DELIVERY ORDER. CLIN 3077 IS PLACED ON THIS ORDER.,0,USA,UNITED STATES,WI,105,ROCK,53511,01,USA,UNITED STATES,VA,810,VIRGINIA BEACH (CITY),02,23454,333618,Other Engine Equipment Manufacturing,2895,MISCELLANEOUS ENGINES AND COMPONENTS,AWARD,J,,A,,,INCREDIBLE SUPPLY  LLC,829386072,Department of Homeland Security,Department of Homeland Security,U.S. Coast Guard,U.S. Coast Guard,DHS,DHS,USCG,USCG,small_business limited_liability_corporation us_owned_business corporate_entity_not_tax_exempt category_business special_designations
078428718,106092118,2018-11-10,2018-11-10,2019,68956842,0.00,0.00,,,<1M,0.00,0.00,0.00,148484720,25de5dbf-1e81-0a68-0009-b0ba9fdfe324,634,634,,M,,,,GS21F056CA,FEDERAL SUPPLY SCHEDULE CONTRACT,PMA580,,,,,,,,USA,UNITED STATES,VA,107,LOUDOUN,10,20176,561210,Facilities Support Services,J035,MAINT-REP OF SERVICE & TRADE EQ,IDV,K,NONE,A,,,BUILDING PEOPLE  LLC  THE,078428718,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,small_business limited_liability_corporation minority_owned_business historically_underutilized_business_firm us_owned_business dot_certified_disadvantaged_business_enterprise self_certified_small_disadvanted_business hispanic_american_owned_business corporate_entity_not_tax_exempt category_business special_designations
179257092,106092123,2018-11-10,2018-11-10,2019,68956960,0.00,0.00,,,<1M,0.00,0.00,0.00,148484725,94463264-e050-5754-c45a-370008c8f02e,634,634,,M,,,,GS35F016DA,FEDERAL SUPPLY SCHEDULE CONTRACT,PM0011,,,,,,,,USA,UNITED STATES,VA,059,FAIRFAX,11,22031,541519,Other Computer Related Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,EVERWARE-CBDI NORTH AMERICA  INC.,179257092,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,corporate_entity_not_tax_exempt small_business category_business special_designations us_owned_business
802853544,106092126,2018-11-10,2018-11-10,2019,69031142,0.00,0.00,,,<1M,0.00,0.00,0.00,148484728,b81f5141-0586-0635-e161-16f0d4d2ecbf,634,634,,M,,,,GS35F031GA,FEDERAL SUPPLY SCHEDULE CONTRACT,PMA595,,,,,,,,USA,UNITED STATES,TN,145,ROANE,03,37771,541519,Other Computer Related Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,BOSTON GOVERNMENT SERVICES  LLC,802853544,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,small_business limited_liability_corporation minority_owned_business us_owned_business sole_proprietorship black_american_owned_business 8a_program_participant self_certified_small_disadvanted_business category_business special_designations
151126211,106092124,2018-11-10,2018-11-10,2019,68983022,0.00,0.00,,,<1M,0.00,0.00,0.00,148484726,eec00e7b-607a-0017-7fc9-8f366a91a424,634,634,,M,,,,GS35F018GA,FEDERAL SUPPLY SCHEDULE CONTRACT,PM0008,,,,,,,,USA,UNITED STATES,MD,005,BALTIMORE,07,21244,541512,Computer Systems Design Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,CWR TECHNOLOGIES L.L.C.,151126211,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,small_business limited_liability_corporation minority_owned_business partnership_or_limited_liability_partnership us_owned_business black_american_owned_business self_certified_small_disadvanted_business category_business special_designations
606538663,106092128,2018-11-10,2018-11-10,2019,69131251,0.00,0.00,,,<1M,0.00,0.00,0.00,148484730,4927b585-a680-a45f-7c90-10be39d247e2,634,634,,M,,,,GS35F0417V,FEDERAL SUPPLY SCHEDULE CONTRACT,CMA525,,,,,,,,USA,UNITED STATES,MD,031,MONTGOMERY,08,20814,511199,All Other Publishers,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,FOSTERSOFT  INC.,606538663,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,small_business category_business special_designations minority_owned_business us_owned_business small_disadvantaged_business dot_certified_disadvantaged_business_enterprise black_american_owned_business self_certified_small_disadvanted_business 8a_program_participant subchapter_s_corporation
169988578,106092125,2018-11-10,2018-11-10,2019,69022009,0.00,0.00,,,<1M,0.00,0.00,0.00,148484727,dc3fc57e-d5ab-41f0-0b2b-26344130a699,634,634,,M,,,,GS35F031CA,FEDERAL SUPPLY SCHEDULE CONTRACT,PM0010,,,,,,,,USA,UNITED STATES,VA,059,FAIRFAX,11,20191,541511,Custom Computer Programming Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,IWORKS CORPORATION,169988578,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,small_business special_designations minority_owned_business us_owned_business subcontinent_asian_indian_american_owned_business 8a_program_participant self_certified_small_disadvanted_business corporate_entity_not_tax_exempt category_business subchapter_s_corporation
608302738,106092292,2018-11-10,2018-11-10,2019,73538975,1582285.21,1582285.21,,,1M..25M,1582285.21,0.00,0.00,148484894,70852222-0de2-3f98-503a-3593ea8ae89f,782,782,C,,contract,,,70FB8019F00000009,TO PROVIDE TYPHOON YUTU DISASTER HOUSING CONSTRUCT,0,USA,UNITED STATES,DC,001,DISTRICT OF COLUMBIA,20472,00,USA,UNITED STATES,VA,059,FAIRFAX,11,22031,561210,Facilities Support Services,R408,SUPPORT- PROFESSIONAL: PROGRAM MANAGEMENT/SUPPORT,AWARD,J,,A,,,DEWBERRY ENGINEERS INC.,621316814,Department of Homeland Security,Department of Homeland Security,Federal Emergency Management Agency,Federal Emergency Management Agency,DHS,DHS,FEMA,FEMA,us_owned_business subchapter_s_corporation corporate_entity_not_tax_exempt category_business special_designations other_than_small_business
627563075,106092121,2018-11-10,2018-11-10,2019,69534876,0.00,0.00,,,<1M,0.00,0.00,0.00,148484723,d29811be-f25e-c1a5-b770-6d498630738b,634,634,,M,,,,GS35F003GA,FEDERAL SUPPLY SCHEDULE CONTRACT,PM0003,,,,,,,,USA,UNITED STATES,WI,035,EAU CLAIRE,03,54703,334220,Radio and Television Broadcasting and Wireless Communications Equipment Manufacturing,7010,ADPE SYSTEM CONFIGURATION,IDV,J,NONE,A,,,DYNAMIC DISPLAYS  INC.,627563075,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,small_business manufacturer_of_goods us_owned_business corporate_entity_not_tax_exempt category_business special_designations
606888886,106092122,2018-11-10,2018-11-10,2019,69429102,0.00,0.00,,,<1M,0.00,0.00,0.00,148484724,70a20e91-45c5-f398-b329-079cc898a14c,634,634,,M,,,,GS35F010GA,FEDERAL SUPPLY SCHEDULE CONTRACT,PM0005,,,,,,,,USA,UNITED STATES,VA,760,RICHMOND (CITY),04,23230,611420,Computer Training,U012,INFORMATION TRAINING,IDV,J,NONE,A,,,GANGA ENVIRO SYSTEMS INC.,606888886,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,small_business special_designations minority_owned_business women_owned_small_business us_owned_business subcontinent_asian_indian_american_owned_business woman_owned_business self_certified_small_disadvanted_business corporate_entity_not_tax_exempt category_business subchapter_s_corporation
835406539,106092258,2018-11-10,2018-11-10,2019,67676779,-46.29,13915.41,,,<1M,-46.29,0.00,0.00,148484860,2be5a8fa-3920-812d-804d-eb5e510fd969,237,237,C,C,contract,,,140P1418F0134,G:EPREF BULK PROPANE FOR GOLDEN SPIKE NATIONAL HISTORIC SITE MODIFICATION P00001 TO DE-OBLIGATE $46.29 AND CLOSE ORDER.,P00001,USA,UNITED STATES,PA,091,MONTGOMERY,19406,07,USA,UNITED STATES,PA,091,MONTGOMERY,07,19406,324110,Petroleum Refineries,6830,GASES: COMPRESSED AND LIQUEFIED,AWARD,J,,A,,,AMERIGAS PROPANE  L.P.,835406448,Department of the Interior,Department of the Interior,National Park Service,National Park Service,DOI,DOI,NPS,NPS,us_owned_business partnership_or_limited_liability_partnership category_business other_than_small_business special_designations
037507691,106092182,2018-11-10,2018-11-10,2019,62696229,-4785.10,28164.90,,,<1M,-4785.10,0.00,0.00,148484784,a50466f6-82a2-7a7e-75b3-c5031e98a9eb,782,782,B,K,contract,,,70FBR218P00000295,IGF::CT::IGF ADD FUNDS TO PAY HOTEL TAX- TEMP WORKSPACE - BRANCH II DR4339PR,P00002,USA,UNITED STATES,PR,061,GUAYNABO,00970,00,USA,UNITED STATES,PR,051,DORADO,00,00646,721110,Hotels (except Casino Hotels) and Motels,X1AB,LEASE/RENTAL OF CONFERENCE SPACE AND FACILITIES,AWARD,J,SBA,F,,,EMBASSY SUITES DORADO DEL MAR,006930531,Department of Homeland Security,Department of Homeland Security,Federal Emergency Management Agency,Federal Emergency Management Agency,DHS,DHS,FEMA,FEMA,small_business us_owned_business self_certified_small_disadvanted_business corporate_entity_not_tax_exempt category_business special_designations
140144168,106092131,2018-11-10,2018-11-10,2019,69010707,0.00,0.00,,,<1M,0.00,0.00,0.00,148484733,0d0ed494-06e0-24dd-9169-f21f36147918,634,634,,M,,,,GS35F050GA,FEDERAL SUPPLY SCHEDULE CONTRACT,PM0005,,,,,,,,USA,UNITED STATES,VA,059,FAIRFAX,10,20171,541511,Custom Computer Programming Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,IP NETWORK SOLUTIONS INC.,140144168,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,small_business special_designations minority_owned_business us_owned_business subcontinent_asian_indian_american_owned_business self_certified_small_disadvanted_business category_business subchapter_s_corporation
023435046,106092129,2018-11-10,2018-11-10,2019,69020251,0.00,0.00,,,<1M,0.00,0.00,0.00,148484731,238ed1e6-9b9b-b4d6-026d-ce922bb93c94,634,634,,M,,,,GS35F042GA,FEDERAL SUPPLY SCHEDULE CONTRACT,PMA595,,,,,,,,USA,UNITED STATES,DC,001,DISTRICT OF COLUMBIA,00,20006,541512,Computer Systems Design Services,D399,OTHER ADP & TELECOMMUNICATIONS SVCS,IDV,J,NONE,A,,,AMARA ENTERPRISE  LLC,023435046,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,economically_disadvantaged_women_owned_small_business small_business limited_liability_corporation minority_owned_business women_owned_small_business us_owned_business woman_owned_business black_american_owned_business self_certified_small_disadvanted_business category_business special_designations
807809137,106092176,2018-11-10,2018-11-10,2019,73538909,3900.00,3900.00,,,<1M,3900.00,0.00,0.00,148484778,5101dc6a-fe2f-e36a-32bb-3a7c1bacd147,561,561,B,,contract,,,36C10E19P0042,SHREDDING SERVICES BASE YEAR,0,USA,UNITED STATES,WV,011,CABELL,25701,03,USA,UNITED STATES,IN,043,FLOYD,09,47150,561990,All Other Support Services,R614,PAPER SHREDDING SERVICES,AWARD,J,SDVOSBC,F,,,HAMHED LIMITED LIABILIY COMPANY,807809137,Department of Veterans Affairs,Department of Veterans Affairs,Department of Veterans Affairs,Department of Veterans Affairs,VA,VA,VA,VA,small_business limited_liability_corporation us_owned_business veteran_owned_business service_disabled_veteran_owned_business category_business special_designations
166191635,106092145,2018-11-10,2018-11-10,2019,73538896,575.00,575.00,,,<1M,575.00,0.00,0.00,148484747,8180373f-e51b-dd87-3cfe-82c7fec73385,158,158,A,,contract,,,12534319F0028,KY - PROPERTY APPRAISAL FOR LOAN MAKING,0,USA,UNITED STATES,KY,199,PULASKI,42501,05,USA,UNITED STATES,KY,199,PULASKI,05,42501,531320,Offices of Real Estate Appraisers,R402,REAL ESTATE BROKERAGE SERVICES,AWARD,J,SBA,F,,,SOUTHEASTERN APPRAISAL INC,166191635,Department of Agriculture,Department of Agriculture,Rural Housing Service,Rural Housing Service,USDA,USDA,RHS,RHS,us_owned_business small_business subchapter_s_corporation special_designations category_business
829484240,106092146,2018-11-10,2018-11-10,2019,73538897,475.00,475.00,,,<1M,475.00,0.00,0.00,148484748,5f1469a8-02a6-4fa7-d1e9-bb1aea33b726,158,158,A,,contract,,,12534319F0029,KY - PROPERTY APPRAISAL FOR LOAN MAKING,0,USA,UNITED STATES,KY,085,GRAYSON,42754,02,USA,UNITED STATES,KY,027,BRECKINRIDGE,02,42754,531320,Offices of Real Estate Appraisers,R402,REAL ESTATE BROKERAGE SERVICES,AWARD,J,NONE,F,,,C & M APPRAISALS  INC.,829484240,Department of Agriculture,Department of Agriculture,Rural Housing Service,Rural Housing Service,USDA,USDA,RHS,RHS,corporate_entity_not_tax_exempt small_business category_business special_designations us_owned_business
003548489,106092293,2018-11-10,2018-11-10,2019,73538976,234.00,234.00,,,<1M,234.00,0.00,0.00,148484895,a1039715-8812-4d19-bff5-b06bb4f47e84,782,782,C,,contract,,,70FBR419F00000060,DATA SERVICE FOR TWO (2)FLIP PHONES,0,USA,UNITED STATES,FL,073,LEON,32301,02,USA,UNITED STATES,GA,089,DEKALB,06,30319,517312,Wireless Telecommunications Carriers (except Satellite),D318,IT AND TELECOM- INTEGRATED HARDWARE/SOFTWARE/SERVICES SOLUTIONS  PREDOMINANTLY SERVICES,AWARD,J,,A,,,AT&T MOBILITY LLC,108024050,Department of Homeland Security,Department of Homeland Security,Federal Emergency Management Agency,Federal Emergency Management Agency,DHS,DHS,FEMA,FEMA,limited_liability_corporation us_owned_business corporate_entity_not_tax_exempt category_business special_designations other_than_small_business
091042460,106092256,2018-11-10,2018-11-10,2019,73538950,13935.00,13935.00,,,<1M,13935.00,0.00,0.00,148484858,89e7a7d3-6769-50d6-8972-aa74c6f29149,149,149,C,,contract,,,12046W19F0002,CONCONULLY LEAD SOIL ABATEMENT,0,USA,UNITED STATES,WA,047,OKANOGAN,98819,04,USA,UNITED STATES,WA,063,SPOKANE,05,99217,562910,Remediation Services,B510,SPECIAL STUDIES/ANALYSIS- ENVIRONMENTAL ASSESSMENTS,AWARD,J,,D,,,ABLE CLEAN-UP TECHNOLOGIES INC.,091042460,Department of Agriculture,Department of Agriculture,Forest Service,Forest Service,USDA,USDA,FS,FS,corporate_entity_not_tax_exempt small_business category_business special_designations us_owned_business
078428718,106092119,2018-11-10,2018-11-10,2019,68956842,0.00,0.00,,,<1M,0.00,0.00,0.00,148484721,25de5dbf-1e81-0a68-0009-b0ba9fdfe324,634,634,,M,,,,GS21F056CA,FEDERAL SUPPLY SCHEDULE CONTRACT,PMA617,,,,,,,,USA,UNITED STATES,VA,107,LOUDOUN,10,20176,561210,Facilities Support Services,J035,MAINT-REP OF SERVICE & TRADE EQ,IDV,K,NONE,A,,,BUILDING PEOPLE  LLC  THE,078428718,General Services Administration,General Services Administration,Federal Acquisition Service,Federal Acquisition Service,GSA,GSA,FAS,FAS,small_business limited_liability_corporation minority_owned_business historically_underutilized_business_firm us_owned_business dot_certified_disadvantaged_business_enterprise self_certified_small_disadvanted_business hispanic_american_owned_business corporate_entity_not_tax_exempt category_business special_designations
964985167,106092323,2018-11-10,2018-11-10,2019,23216635,-2357.76,3816.81,,,<1M,-2357.76,0.00,0.00,148484925,2923dd20-1485-c9bb-319d-786b4be10bfe,828,828,C,K,contract,,,HHSI242201000008G,PURCHASE OF NURSING SERVICES PROVIDED TO THE SANTA CLARA HEALTH CENTER.,1,USA,UNITED STATES,NM,049,SANTA FE,87505,03,USA,UNITED STATES,FL,099,PALM BEACH,22,33431,621111,Offices of Physicians (except Mental Health Specialists),Q401,NURSING SERVICES,AWARD,J,,A,,,MEDICAL STAFFING NETWORK HEALTHCARE  LLC,082423377,Department of Health and Human Services,Department of Health and Human Services,Indian Health Service,Indian Health Service,HHS,HHS,IHS,IHS,limited_liability_corporation us_owned_business partnership_or_limited_liability_partnership category_business special_designations other_than_small_business
199623596,106092181,2018-11-10,2018-11-10,2019,8290259,-3500.01,126664.35,,,<1M,-3500.01,0.00,0.00,148484783,7fdff0cc-0eed-8e81-7ab8-d1886ea2bde4,782,782,B,K,contract,,,70FBR218P00000176,IGF::OT::IGF 12 LIGHT TOWERS IN SUPPORT OF DR-4339-PR,P00001,USA,UNITED STATES,PR,127,SAN JUAN,00907,00,USA,UNITED STATES,WI,137,WAUSHARA,06,54923,335129,Other Lighting Equipment Manufacturing,6210,INDOOR AND OUTDOOR ELECTRIC LIGHTING FIXTURES,AWARD,J,NONE,F,,,GENERAC MOBILE PRODUCTS  LLC,832888155,Department of Homeland Security,Department of Homeland Security,Federal Emergency Management Agency,Federal Emergency Management Agency,DHS,DHS,FEMA,FEMA,limited_liability_corporation manufacturer_of_goods us_owned_business corporate_entity_not_tax_exempt category_business special_designations other_than_small_business
829386072,106102917,2018-11-10,2018-11-11,2019,73547832,173733.07,173733.07,,,<1M,173733.07,0.00,0.00,148494963,8bf20df2-644a-30d9-6284-1211d8d5f787,772,772,C,,contract,,,70Z08519F30202B00,DELIVERY ORDER 70Z08519F30202B00 ISSUED AGAINST IDIQ CONTRACT HSCG40-15-D-30002. OPTION YEAR 3 PRICING WILL BE UTILIZED FOR THIS DELIVERY ORDER. CLINS 3021  3053  3065  AND 3090 ARE PLACED ON THIS ORDER.,0,USA,UNITED STATES,WI,105,ROCK,53511,01,USA,UNITED STATES,VA,810,VIRGINIA BEACH (CITY),02,23454,333618,Other Engine Equipment Manufacturing,2895,MISCELLANEOUS ENGINES AND COMPONENTS,AWARD,J,,A,,,INCREDIBLE SUPPLY  LLC,829386072,Department of Homeland Security,Department of Homeland Security,U.S. Coast Guard,U.S. Coast Guard,DHS,DHS,USCG,USCG,small_business limited_liability_corporation us_owned_business corporate_entity_not_tax_exempt category_business special_designations
